B1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C1,2.466666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C#1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D1,1.8666666666666667,10.366666666666667,13.0,16.033333333333335,23.366666666666667,30.866666666666667,32.266666666666666,33.0,33.63333333333333,38.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D#1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E1,3.066666666666667,7.766666666666667,18.133333333333333,28.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F1,14.266666666666667,14.333333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F#1,22.166666666666668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G1,4.4,9.266666666666667,11.666666666666666,35.56666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G#1,3.6,4.666666666666667,9.633333333333333,11.333333333333334,19.533333333333335,28.433333333333334,40.96666666666667,45.03333333333333,45.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A2,3.8666666666666667,8.566666666666666,8.7,40.06666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A#2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B2,18.933333333333334,27.1,27.4,29.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C#2,6.333333333333333,6.6,13.266666666666667,13.3,22.5,31.066666666666666,32.63333333333333,34.56666666666667,34.86666666666667,35.06666666666667,37.56666666666667,37.96666666666667,38.46666666666667,45.13333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D#2,3.3666666666666667,3.7333333333333334,4.8,11.233333333333333,11.5,11.866666666666667,18.533333333333335,19.6,21.066666666666666,21.933333333333334,27.933333333333334,35.93333333333333,36.03333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E2,4.533333333333333,19.266666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F2,1.9666666666666666,5.8,6.066666666666666,6.966666666666667,9.1,10.766666666666667,13.1,16.066666666666666,18.266666666666666,20.7,20.8,22.266666666666666,22.366666666666667,22.633333333333333,24.4,24.466666666666665,25.266666666666666,27.2,28.9,30.966666666666665,32.1,32.4,33.06666666666667,33.5,35.166666666666664,36.86666666666667,37.06666666666667,37.56666666666667,37.96666666666667,39.03333333333333,39.1,39.43333333333333,40.13333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F#2,15.166666666666666,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G2,2.1333333333333333,2.6,3.2,3.2666666666666666,4.9,5.533333333333333,6.266666666666667,6.8,6.866666666666666,7.133333333333334,9.8,10.666666666666666,13.433333333333334,15.633333333333333,15.733333333333333,16.2,16.3,17.133333333333333,17.4,17.466666666666665,18.0,18.533333333333335,21.5,23.0,23.066666666666666,23.533333333333335,23.6,23.766666666666666,24.233333333333334,25.666666666666668,26.366666666666667,26.8,27.0,30.0,31.433333333333334,32.5,34.333333333333336,34.96666666666667,36.63333333333333,37.166666666666664,39.53333333333333,39.86666666666667,39.93333333333333,40.0,41.1,41.13333333333333,44.93333333333333,45.833333333333336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G#2,22.5,22.633333333333333,31.866666666666667,32.0,32.1,33.06666666666667,33.166666666666664,33.5,37.56666666666667,37.833333333333336,38.86666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A#3,3.2,3.2666666666666666,3.3666666666666667,7.9,11.866666666666667,11.866666666666667,12.466666666666667,14.033333333333333,14.666666666666666,14.966666666666667,17.666666666666668,18.0,18.266666666666666,19.1,19.166666666666668,21.933333333333334,22.266666666666666,22.366666666666667,23.533333333333335,23.6,24.0,24.066666666666666,24.8,27.6,27.933333333333334,29.5,35.7,35.8,39.7,39.766666666666666,40.4,40.46666666666667,40.666666666666664,40.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C3,1.9666666666666666,2.1333333333333333,3.7333333333333334,4.0,4.2,4.533333333333333,4.8,4.9,5.533333333333333,5.8,6.066666666666666,6.266666666666667,6.8,6.866666666666666,7.133333333333334,9.8,10.666666666666666,11.233333333333333,11.233333333333333,11.5,12.466666666666667,13.1,13.433333333333334,14.5,14.666666666666666,14.966666666666667,15.166666666666666,16.066666666666666,16.2,16.3,16.866666666666667,17.133333333333333,18.533333333333335,18.566666666666666,18.566666666666666,19.1,19.166666666666668,19.266666666666666,20.7,20.8,21.066666666666666,21.233333333333334,21.5,22.266666666666666,22.366666666666667,22.633333333333333,23.0,23.066666666666666,23.933333333333334,24.066666666666666,24.4,24.466666666666665,24.8,25.0,26.8,27.0,29.0,29.2,29.4,29.5,30.0,30.966666666666665,31.433333333333334,31.866666666666667,32.1,32.4,32.5,33.06666666666667,33.166666666666664,33.5,34.233333333333334,34.333333333333336,35.93333333333333,36.03333333333333,36.56666666666667,36.56666666666667,36.6,36.6,36.63333333333333,37.06666666666667,37.166666666666664,37.833333333333336,39.03333333333333,39.1,39.333333333333336,39.43333333333333,39.7,39.766666666666666,39.86666666666667,39.93333333333333,40.0,40.666666666666664,41.1,47.266666666666666
C#3,2.6,3.2666666666666666,7.7,17.4,17.466666666666665,17.666666666666668,25.266666666666666,27.2,27.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D#3,4.0,11.233333333333333,11.866666666666667,14.966666666666667,15.166666666666666,15.633333333333333,15.733333333333333,18.266666666666666,21.233333333333334,21.5,24.8,25.0,25.666666666666668,28.9,29.0,29.5,35.7,35.8,39.7,39.766666666666666,40.13333333333333,40.666666666666664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E3,2.1333333333333333,2.6,4.0,5.8,6.266666666666667,6.866666666666666,7.133333333333334,10.666666666666666,11.0,13.433333333333334,14.033333333333333,16.2,16.3,17.133333333333333,17.4,17.466666666666665,19.1,23.0,23.066666666666666,23.6,25.7,26.8,27.0,29.0,31.433333333333334,32.5,39.53333333333333,40.46666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F3,4.9,6.5,9.8,15.633333333333333,15.733333333333333,18.533333333333335,25.666666666666668,26.366666666666667,31.866666666666667,33.166666666666664,34.96666666666667,36.63333333333333,37.833333333333336,39.93333333333333,40.0,41.266666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F#3,14.966666666666667,16.2,24.0,24.0,24.066666666666666,24.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G3,2.6666666666666665,4.666666666666667,5.8,7.2,7.233333333333333,9.7,13.266666666666667,14.266666666666667,15.166666666666666,15.866666666666667,16.366666666666667,17.666666666666668,19.6,25.0,25.266666666666666,25.7,26.233333333333334,27.6,38.833333333333336,45.03333333333333,45.833333333333336,47.266666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G#3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A4,2.6,2.6333333333333333,2.7333333333333334,5.266666666666667,9.266666666666667,17.4,25.266666666666666,27.2,30.433333333333334,44.43333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A#4,2.6333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B4,4.0,5.266666666666667,5.333333333333333,10.766666666666667,14.266666666666667,14.5,14.966666666666667,15.633333333333333,15.733333333333333,20.166666666666668,20.7,22.5,24.8,25.666666666666668,25.666666666666668,29.0,30.566666666666666,33.96666666666667,34.96666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C4,2.3,7.0,7.433333333333334,8.5,12.466666666666667,12.566666666666666,12.666666666666666,12.733333333333333,13.0,17.133333333333333,18.6,18.933333333333334,22.766666666666666,23.066666666666666,25.733333333333334,27.0,27.033333333333335,31.433333333333334,31.866666666666667,32.0,33.96666666666667,34.0,35.06666666666667,35.233333333333334,35.266666666666666,38.733333333333334,39.03333333333333,39.06666666666667,45.13333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C#4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D4,1.8666666666666667,6.333333333333333,6.7,7.133333333333334,7.366666666666666,7.4,8.333333333333334,8.366666666666667,8.466666666666667,8.5,11.666666666666666,17.0,17.033333333333335,17.433333333333334,18.4,18.433333333333334,18.466666666666665,18.566666666666666,18.6,20.233333333333334,21.5,21.766666666666666,22.633333333333333,22.766666666666666,24.066666666666666,26.5,26.5,28.433333333333334,28.566666666666666,28.6,30.666666666666668,32.0,32.0,33.5,35.166666666666664,35.2,35.233333333333334,37.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D#4,6.266666666666667,8.333333333333334,8.366666666666667,8.466666666666667,8.566666666666666,8.7,11.333333333333334,11.5,17.6,18.266666666666666,18.4,18.433333333333334,18.466666666666665,18.566666666666666,27.1,27.133333333333333,27.5,27.8,28.566666666666666,28.6,28.766666666666666,32.266666666666666,33.86666666666667,38.1,40.13333333333333,45.03333333333333,47.266666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E4,5.2,8.166666666666666,10.133333333333333,19.966666666666665,30.3,34.86666666666667,36.3,36.36666666666667,40.06666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F4,13.933333333333334,36.166666666666664,39.93333333333333,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F#4,9.966666666666667,23.6,35.93333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G4,30.066666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G#4,5.0,9.8,17.666666666666668,19.833333333333332,27.6,30.0,30.033333333333335,39.7,39.766666666666666,40.666666666666664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A5,19.766666666666666,29.966666666666665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A#5,4.8,19.6,35.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B5,43.666666666666664,47.266666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C#5,39.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D#5,40.06666666666667,40.13333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F5,39.93333333333333,40.0,42.166666666666664,42.333333333333336,42.4,42.56666666666667,42.7,42.833333333333336,42.86666666666667,42.96666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F#5,42.333333333333336,42.4,42.53333333333333,42.7,42.766666666666666,42.833333333333336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G5,39.7,39.766666666666666,40.666666666666664,42.3,42.36666666666667,42.43333333333333,42.56666666666667,42.666666666666664,42.733333333333334,42.8,43.0,43.266666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G#5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A#6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C#6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D#6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F#6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G#6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A#7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
